"","playId","gameId.x","avg_linemen_dist","avg_qb_dist","avg_area","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","penaltyYards","prePenaltyPlayResult","playResult","foulName1","foulNFLId1","foulName2","foulNFLId2","foulName3","foulNFLId3","absoluteYardlineNumber","offenseFormation","personnelO","defendersInBox","personnelD","dropBackType","pff_playAction","pff_passCoverage","pff_passCoverageType","gameId.y","hit","hurry","sack","bad_thing"
"357",2129,2021090900,1.90142553423449,53.0136633172957,131.794651048951,"(2:00) (Shotgun) D.Prescott pass short left to M.Gallup pushed ob at DAL 44 for 8 yards (J.Dean). PENALTY on TB-J.Dean, Defensive Pass Interference, 11 yards, enforced at DAL 36 - No Play. PENALTY on TB-J.Dean, Face Mask (15 Yards), 15 yards, enforced between downs.",2,1,10,"DAL","TB","DAL",36,"02:00",21,16,"C",26,8,11,"Defensive Pass Interference",47877,"Face Mask (15 Yards)",47877,NA,NA,46,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB",NA,0,"Quarters","Zone",2021091212,0,1,0,"1"
"358",2129,2021091212,3.02404020759087,14.7816072394792,426.075091111111,"(7:51) (Shotgun) T.Bridgewater pass incomplete short right.",3,2,8,"DEN","NYG","NYG",11,"07:51",7,10,"I",NA,0,0,NA,NA,NA,NA,NA,NA,21,"EMPTY","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","SCRAMBLE",0,"Red Zone","Other",2021091212,0,1,0,"1"
"359",2140,2021091211,2.72131562896395,50.0868721116841,161.787110638298,"(6:27) (Shotgun) J.Winston pass incomplete short left to A.Trautman (E.Stokes).",3,3,11,"NO","GB","",50,"06:27",17,3,"I",NA,0,0,NA,NA,NA,NA,NA,NA,60,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"1 DL, 4 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man",2021102402,0,1,0,"1"
"360",2141,2021091210,2.69267896338456,73.4445787577773,132.54113030303,"(14:17) (Shotgun) T.Tagovailoa pass deep right to D.Parker pushed ob at NE 43 for 30 yards (J.Jackson).",3,3,8,"MIA","NE","MIA",27,"14:17",10,10,"C",NA,30,30,NA,NA,NA,NA,NA,NA,83,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"1 DL, 4 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man",2021102403,0,1,0,"1"
"361",2145,2021091200,2.82719122718995,47.1874155170631,169.806824137931,"(1:02) (Shotgun) J.Hurts scrambles left end ran ob at ATL 34 for 11 yards (F.Moreau).",2,3,5,"PHI","ATL","ATL",45,"01:02",6,7,"R",NA,11,11,NA,NA,NA,NA,NA,NA,65,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"1 DL, 5 LB, 5 DB","SCRAMBLE",0,"Cover-2","Zone",2021102401,0,1,0,"1"
"362",2148,2021091204,2.56833111574675,78.9883657654163,98.5280236111112,"(14:55) J.Garoppolo pass short left to G.Kittle to DET 46 for 35 yards (T.Flowers).",3,1,10,"SF","DET","SF",19,"14:55",10,31,"C",NA,35,35,NA,NA,NA,NA,NA,NA,91,"SINGLEBACK","1 RB, 2 TE, 2 WR",8,"6 DL, 1 LB, 4 DB","DESIGNED_ROLLOUT_LEFT",1,"Cover-1","Man",2021091903,0,0,0,"0"
"363",2148,2021091207,2.20066358392949,37.4984528281515,180.326332222222,"(:37) (Shotgun) R.Tannehill pass short left to A.Firkser to ARI 33 for 4 yards (B.Baker).",2,1,10,"TEN","ARI","ARI",37,"00:37",6,24,"C",NA,4,4,NA,NA,NA,NA,NA,NA,47,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-0","Man",2021091903,0,0,0,"0"
"364",2151,2021091212,1.96269154945511,10.5663282034891,284.209840625,"(7:44) (Shotgun) T.Bridgewater pass short right to N.Fant to NYG 4 for 7 yards (J.Peppers).",3,3,8,"DEN","NYG","NYG",11,"07:44",7,10,"C",NA,7,7,NA,NA,NA,NA,NA,NA,21,"EMPTY","1 RB, 1 TE, 3 WR",5,"1 DL, 4 LB, 6 DB","TRADITIONAL",0,"Red Zone","Other",2021092607,0,0,0,"0"
"365",2153,2021091202,3.34531881960787,78.2264761558281,129.81568989899,"(14:55) S.Darnold pass incomplete short left to R.Anderson.",3,1,10,"CAR","NYJ","CAR",21,"14:55",16,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,89,"I_FORM","2 RB, 1 TE, 2 WR",8,"3 DL, 4 LB, 4 DB","TRADITIONAL",1,"Cover-1","Man",2021091202,0,0,0,"0"
"366",2156,2021091208,3.17078909297702,52.0132744481674,232.314255102041,"(:20) (Shotgun) T.Heinicke pass short left to L.Thomas ran ob at LAC 40 for 12 yards (M.Davis).",2,1,10,"WAS","LAC","WAS",48,"00:20",6,13,"C",NA,12,12,NA,NA,NA,NA,NA,NA,58,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 2 LB, 6 DB","TRADITIONAL",0,"Cover-6","Zone",2021101700,0,0,0,"0"
"367",2169,2021090900,2.15023541392511,37.7263559038336,229.111153125,"(1:54) (Shotgun) D.Prescott pass short left to A.Cooper pushed ob at TB 31 for 7 yards (J.Dean).",2,1,10,"DAL","TB","TB",38,"01:54",21,16,"C",NA,7,7,NA,NA,NA,NA,NA,NA,72,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021103107,0,1,1,"1"
"368",217,2021091213,2.12298333887153,11.0263684027837,314.163308571429,"(12:00) (Shotgun) A.Dalton pass deep left intended for D.Mooney INTERCEPTED by D.Long (K.Young) at LA -8. Touchback.",1,3,6,"CHI","LA","LA",8,"12:00",0,0,"IN",NA,0,0,NA,NA,NA,NA,NA,NA,18,"EMPTY","1 RB, 2 TE, 2 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Red Zone","Other",2021103103,0,1,0,"1"
"369",218,2021091207,3.6958741446911,27.0674628424966,307.895256603774,"(12:26) (Shotgun) K.Murray pass short left to C.Edmonds pushed ob at TEN 30 for 1 yard (H.Landry). Penalty on ARI-J.Jones, Ineligible Downfield Pass, declined.",1,1,18,"ARI","TEN","TEN",31,"12:26",0,0,"C",0,1,1,"Ineligible Downfield Pass",52480,NA,NA,NA,NA,41,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021101703,0,1,0,"1"
"370",2180,2021091300,2.12665320593413,64.3194820889638,115.126141666667,"(14:20) (Shotgun) L.Jackson pass incomplete deep left to D.Duvernay.",3,1,10,"BAL","LV","BAL",35,"14:20",10,14,"I",NA,0,0,NA,NA,NA,NA,NA,NA,45,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021092608,0,0,0,"0"
"371",2181,2021091211,2.61083466057637,95.0205509708886,51.8050519230769,"(6:11) (Shotgun) Aa.Rodgers pass incomplete short middle to M.Valdes-Scantling [T.Kpassagnon].",3,1,10,"GB","NO","GB",5,"06:11",17,3,"I",NA,0,0,NA,NA,NA,NA,NA,NA,15,"EMPTY","1 RB, 1 TE, 3 WR",4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021101707,1,0,0,"1"
"372",2183,2021091205,2.11527282443061,74.1150004138909,108.491228571429,"(:59) (Shotgun) T.Lawrence pass incomplete short middle to D.Chark (Z.Cunningham).",2,1,10,"JAX","HOU","JAX",25,"00:59",20,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,85,"EMPTY","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021101008,0,1,0,"1"
"373",2185,2021091208,2.47742658586171,39.8198561728498,172.205772727273,"(:14) (Shotgun) T.Heinicke pass short left to L.Thomas ran ob at LAC 33 for 7 yards (A.Gilman).",2,1,10,"WAS","LAC","LAC",40,"00:14",6,13,"C",NA,7,7,NA,NA,NA,NA,NA,NA,70,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"3 DL, 2 LB, 6 DB","TRADITIONAL",0,"Cover-3","Zone",2021101709,1,1,0,"1"
"374",2186,2021091203,2.85831978846469,69.4332459201343,141.9523,"(:20) (Shotgun) K.Cousins pass incomplete short right to K.Osborn. Penalty on MIN, Illegal Formation, declined.",2,2,20,"MIN","CIN","MIN",30,"00:20",14,7,"I",0,0,0,NA,NA,NA,NA,NA,NA,80,"EMPTY","0 RB, 1 TE, 4 WR",5,"4 DL, 1 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man",2021103102,0,1,0,"1"
"375",2189,2021091207,1.93877875754266,32.8046446281433,169.151573333333,"(:33) (Shotgun) R.Tannehill pass incomplete short left to J.Jones (M.Wilson). PENALTY on ARI-M.Golden, Defensive Offside, 5 yards, enforced at ARI 33 - No Play.",2,2,6,"TEN","ARI","ARI",33,"00:33",6,24,"I",5,0,5,"Defensive Offside",42401,NA,NA,NA,NA,43,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"2 DL, 4 LB, 5 DB",NA,0,"Cover-3","Zone",2021091207,0,0,0,"0"
"376",2191,2021091210,1.9359773205673,41.5855902904749,234.515165476191,"(13:15) (Shotgun) T.Tagovailoa pass short right to M.Gaskin to NE 30 for 12 yards (K.Dugger).",3,2,9,"MIA","NE","NE",42,"13:15",10,10,"C",NA,12,12,NA,NA,NA,NA,NA,NA,52,"EMPTY","1 RB, 2 TE, 2 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021102405,0,1,1,"1"
"377",2196,2021091202,2.67987485195057,71.3071496820306,98.2843466666667,"(14:15) (Shotgun) S.Darnold sacked at CAR 20 for -9 yards (J.Franklin-Myers).",3,3,2,"CAR","NYJ","CAR",29,"14:15",16,0,"S",NA,-9,-9,NA,NA,NA,NA,NA,NA,81,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021101708,0,1,1,"1"
"378",2196,2021091204,2.4684059797754,43.0258375770874,252.273278494624,"(13:36) (Shotgun) J.Garoppolo pass short middle to G.Kittle to DET 36 for 8 yards (T.Walker).",3,2,8,"SF","DET","DET",44,"13:36",10,31,"C",NA,8,8,NA,NA,NA,NA,NA,NA,54,"SHOTGUN","2 RB, 1 TE, 2 WR",7,"6 DL, 1 LB, 4 DB","TRADITIONAL",1,"Quarters","Zone",2021101708,0,1,1,"1"
"379",2203,2021091211,2.16259664863832,94.6715968425609,49.310696,"(6:04) (Shotgun) Aa.Rodgers pass short left to A.Jones pushed ob at GB 11 for 6 yards (D.Davis). PENALTY on GB, Illegal Shift, 2 yards, enforced at GB 5 - No Play.",3,2,10,"GB","NO","GB",5,"06:04",17,3,"C",-2,6,-2,NA,NA,NA,NA,NA,NA,15,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB",NA,0,"Cover-1","Man",2021102403,0,0,0,"0"
"380",2209,2021091201,2.6003416930099,53.6491139213632,171.965565306122,"(13:06) (Shotgun) B.Roethlisberger pass deep right to E.Ebron to BUF 34 for 19 yards (M.Hyde) [A.Epenesa].",3,3,4,"PIT","BUF","PIT",47,"13:06",10,0,"C",NA,19,19,NA,NA,NA,NA,NA,NA,57,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101707,1,1,0,"1"
"381",2210,2021091206,2.82429610424749,49.1444768494197,258.038422222222,"(10:03) R.Wilson sacked at SEA 47 for -1 yards (K.Moore).",3,1,10,"SEA","IND","SEA",48,"10:03",10,21,"S",NA,-1,-1,NA,NA,NA,NA,NA,NA,62,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 2 LB, 5 DB","SCRAMBLE_ROLLOUT_RIGHT",1,"Cover-3","Zone",2021102400,0,0,1,"1"
"382",2211,2021090900,1.92687506651159,31.2273820164645,124.298869047619,"(1:50) (Shotgun) D.Prescott pass incomplete short left to M.Gallup (J.Dean).",2,2,3,"DAL","TB","TB",31,"01:50",21,16,"I",NA,0,0,NA,NA,NA,NA,NA,NA,79,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021103108,0,1,0,"1"
"383",2214,2021091200,2.18833088268256,29.9079788772268,244.359253333333,"(:48) (Shotgun) J.Hurts scrambles up the middle to ATL 21 for 9 yards (D.Jones).",2,2,6,"PHI","ATL","ATL",30,"00:48",6,7,"R",NA,9,9,NA,NA,NA,NA,NA,NA,80,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"1 DL, 5 LB, 5 DB","SCRAMBLE",0,"Cover-2","Zone",2021102500,0,0,0,"0"
"384",2219,2021091203,2.52081778676254,68.8082851215144,122.285770588235,"(:17) (Shotgun) K.Cousins pass short left to J.Jefferson pushed ob at MIN 39 for 9 yards (C.Awuzie). Penalty on MIN-G.Bradbury, Offensive Holding, declined.",2,3,20,"MIN","CIN","MIN",30,"00:17",14,7,"C",0,9,9,"Offensive Holding",47801,NA,NA,NA,NA,80,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"3 DL, 2 LB, 6 DB","SCRAMBLE",0,"Cover-3","Zone",2021101700,1,0,0,"1"
"385",2219,2021091208,2.42242231085488,32.7398130777685,243.961145,"(:11) (Shotgun) T.Heinicke scrambles left end ran ob at LAC 30 for 3 yards (D.James).",2,2,3,"WAS","LAC","LAC",33,"00:11",6,13,"R",NA,3,3,NA,NA,NA,NA,NA,NA,77,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 1 LB, 6 DB","SCRAMBLE",0,"Cover-1","Man",2021101700,1,0,0,"1"
"386",2222,2021091207,1.97228969358795,27.5572324819777,179.761534259259,"(:28) (Shotgun) R.Tannehill pass incomplete short left to J.Jones.",2,2,1,"TEN","ARI","ARI",28,"00:28",6,24,"I",NA,0,0,NA,NA,NA,NA,NA,NA,38,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"2-Man","Man",2021103111,0,0,0,"0"
"387",2223,2021091205,2.21303531223855,74.2618510623502,98.0087876190476,"(:55) (Shotgun) T.Lawrence pass incomplete short left to J.O'Shaughnessy.",2,2,10,"JAX","HOU","JAX",25,"00:55",20,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,85,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021091205,0,0,0,"0"
"388",2226,2021091209,2.43783309497839,49.5700432602028,206.869251851852,"(11:49) (Shotgun) P.Mahomes pass short middle to T.Kelce to CLE 39 for 12 yards (T.Hill; D.Ward).",3,2,10,"KC","CLE","KC",49,"11:49",10,22,"C",NA,12,12,NA,NA,NA,NA,NA,NA,59,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021110100,0,1,0,"1"
"389",2229,2021091206,2.5024184228289,52.0428431018857,200.652697058823,"(9:20) (Shotgun) R.Wilson pass short right to D.Dallas pushed ob at IND 48 for 5 yards (D.Leonard).",3,2,11,"SEA","IND","SEA",47,"09:20",10,21,"C",NA,5,5,NA,NA,NA,NA,NA,NA,63,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101003,1,1,0,"1"
"390",223,2021091203,2.42350289857034,61.5474043695591,186.444235,"(12:16) K.Cousins pass short middle to A.Thielen to MIN 42 for 4 yards (L.Wilson) [L.Ogunjobi]. PENALTY on MIN-O.Udoh, Offensive Holding, 10 yards, enforced at MIN 38 - No Play.",1,2,14,"MIN","CIN","MIN",38,"12:16",0,0,"C",-10,4,-10,"Offensive Holding",47976,NA,NA,NA,NA,48,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB",NA,0,"Cover-3","Zone",2021102408,1,1,0,"1"
"391",2233,2021090900,2.13325542216104,30.8704415334672,247.901688888889,"(1:43) (Shotgun) D.Prescott pass short right to C.Lamb to TB 21 for 10 yards (D.White).",2,3,3,"DAL","TB","TB",31,"01:43",21,16,"C",NA,10,10,NA,NA,NA,NA,NA,NA,79,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021092300,0,1,0,"1"
"392",2243,2021091213,2.13554104237965,12.9413614154199,237.638984375,"(5:08) (Shotgun) A.Dalton pass short left to J.Graham to LA 3 for 11 yards (J.Ramsey, T.Rapp).",3,3,8,"CHI","LA","LA",14,"05:08",20,7,"C",NA,11,11,NA,NA,NA,NA,NA,NA,96,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021102500,0,1,0,"1"
"393",2244,2021091207,2.1928977039619,27.4587988256002,322.076065079365,"(:24) (Shotgun) R.Tannehill pass incomplete deep right to A.Brown.",2,3,1,"TEN","ARI","ARI",28,"00:24",6,24,"I",NA,0,0,NA,NA,NA,NA,NA,NA,38,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101013,0,0,0,"0"
"394",2245,2021091205,2.222410933944,73.9112229580849,97.4986022222222,"(:51) (Shotgun) T.Lawrence pass incomplete short left to J.Robinson.",2,3,10,"JAX","HOU","JAX",25,"00:51",20,7,"I",NA,0,0,NA,NA,NA,NA,NA,NA,85,"EMPTY","1 RB, 1 TE, 3 WR",5,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021091205,0,0,0,"0"
"395",225,2021091208,2.67659472118927,15.7572487574828,310.239598734177,"(10:58) J.Herbert pass short left to J.Cook to WAS 15 for -3 yards (C.Toohill).",1,2,7,"LAC","WAS","WAS",12,"10:58",0,0,"C",NA,-3,-3,NA,NA,NA,NA,NA,NA,98,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","SCRAMBLE",1,"Red Zone","Other",2021103106,1,1,0,"1"
"396",2250,2021091209,2.44554003804981,38.043572107541,227.405502439024,"(11:09) (Shotgun) P.Mahomes pass incomplete short middle to T.Kelce.",3,1,10,"KC","CLE","CLE",39,"11:09",10,22,"I",NA,0,0,NA,NA,NA,NA,NA,NA,71,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021101001,0,1,0,"1"
"397",2253,2021091206,2.58091725170735,47.804540753564,186.049544444444,"(8:46) (Shotgun) R.Wilson sacked at SEA 45 for -7 yards (D.Buckner).",3,3,6,"SEA","IND","IND",48,"08:46",10,21,"S",NA,-7,-7,NA,NA,NA,NA,NA,NA,58,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-1","Man",2021101011,0,1,1,"1"
"398",2256,2021091300,2.09095960998793,56.5114815223762,122.796032258065,"(13:27) (Shotgun) L.Jackson pass incomplete short middle to S.Watkins.",3,2,6,"BAL","LV","BAL",44,"13:27",10,14,"I",NA,0,0,NA,NA,NA,NA,NA,NA,54,"EMPTY","1 RB, 1 TE, 3 WR",4,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021100306,0,0,0,"0"
"399",2257,2021090900,2.07064137661868,21.4684238475714,230.9713,"(1:16) (No Huddle, Shotgun) D.Prescott pass incomplete short right.",2,1,10,"DAL","TB","TB",21,"01:16",21,16,"I",NA,0,0,NA,NA,NA,NA,NA,NA,89,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021090900,0,0,0,"0"
"400",2259,2021091211,2.88335571601481,92.3446616836311,78.9467952380952,"(4:51) (Shotgun) Aa.Rodgers pass deep middle intended for M.Valdes-Scantling INTERCEPTED by M.Williams at NO 35. M.Williams pushed ob at GB 12 for 53 yards (E.Jenkins).",3,3,7,"GB","NO","GB",8,"04:51",17,3,"IN",NA,0,0,NA,NA,NA,NA,NA,NA,18,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021102402,0,1,0,"1"
"401",2261,2021091202,2.41542543126332,57.8346183784171,188.125184375,"(12:44) (Shotgun) Z.Wilson pass incomplete short left to B.Berrios.",3,2,9,"NYJ","CAR","NYJ",42,"12:44",16,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,52,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021102409,0,1,1,"1"
"402",2263,2021091204,3.16986664852615,23.5907333314583,268.551920125786,"(12:09) J.Garoppolo pass incomplete short middle. PENALTY on SF-J.Garoppolo, Intentional Grounding, 10 yards, enforced at DET 26.",3,2,10,"SF","DET","DET",26,"12:09",10,31,"I",-10,0,-10,"Intentional Grounding",41291,NA,NA,NA,NA,36,"I_FORM","2 RB, 1 TE, 2 WR",6,"5 DL, 2 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021103100,1,1,1,"1"
"403",2275,2021091200,1.91182650916841,26.0109105765829,179.889723404255,"(:39) (Shotgun) J.Hurts pass short right to J.Reagor to ATL 16 for 10 yards (D.Harmon).",2,1,15,"PHI","ATL","ATL",26,"00:39",6,7,"C",NA,10,10,NA,NA,NA,NA,NA,NA,84,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"1 DL, 5 LB, 5 DB","SCRAMBLE",0,"Cover-3","Zone",2021101700,0,1,1,"1"
"404",2278,2021091300,2.22375718910761,56.6022540473493,130.862621621622,"(13:23) (Shotgun) L.Jackson pass incomplete short middle to S.Watkins (Y.Ngakoue).",3,3,6,"BAL","LV","BAL",44,"13:23",10,14,"I",NA,0,0,NA,NA,NA,NA,NA,NA,54,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 1 LB, 6 DB","TRADITIONAL",0,"Cover-3","Zone",2021100400,0,1,0,"1"
"405",2279,2021090900,2.42117124375503,22.7882111730523,303.9265796875,"(1:11) (Shotgun) D.Prescott sacked at TB 33 for -12 yards (S.Barrett).",2,2,10,"DAL","TB","TB",21,"01:11",21,16,"S",NA,-12,-12,NA,NA,NA,NA,NA,NA,89,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","SCRAMBLE",0,"Quarters","Zone",2021100311,0,1,1,"1"
"406",228,2021091300,2.22479351476117,28.5405401093746,268.692094017094,"(11:00) (Shotgun) D.Carr pass incomplete deep left to H.Renfrow.",1,1,17,"LV","BAL","BAL",28,"11:00",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,38,"EMPTY","1 RB, 3 TE, 1 WR",6,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-1","Man",2021103110,0,0,0,"0"
"407",2282,2021091212,2.79862480243422,68.8953289940422,120.809888888889,"(6:08) (Shotgun) D.Jones pass incomplete short middle to K.Rudolph (A.Johnson).",3,2,5,"NYG","DEN","NYG",30,"06:08",7,17,"I",NA,0,0,NA,NA,NA,NA,NA,NA,40,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-2","Zone",2021091212,0,0,0,"0"
"408",2283,2021091202,2.62433040187601,58.5952577181362,144.189376315789,"(12:41) (Shotgun) Z.Wilson pass incomplete short right to T.Kroft. PENALTY on CAR-J.Burris, Defensive Pass Interference, 8 yards, enforced at NYJ 42 - No Play.",3,3,9,"NYJ","CAR","NYJ",42,"12:41",16,0,"I",8,0,8,"Defensive Pass Interference",43407,NA,NA,NA,NA,52,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB",NA,0,"Cover-1","Man",2021102409,0,1,0,"1"
"409",2287,2021091210,2.14680365374624,8.5322444473017,223.282624242424,"(10:58) T.Tagovailoa pass short left to J.Waddle for 3 yards, TOUCHDOWN.",3,1,3,"MIA","NE","NE",3,"10:58",10,10,"C",NA,3,3,NA,NA,NA,NA,NA,NA,13,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"3 DL, 3 LB, 5 DB","DESIGNED_ROLLOUT_LEFT",1,"Cover-0","Man",2021091910,0,0,0,"0"
"410",2293,2021091209,2.24600312717885,34.7109279138202,117.287768,"(10:31) (Shotgun) P.Mahomes scrambles right end ran ob at CLE 28 for 8 yards (G.Williams).",3,3,7,"KC","CLE","CLE",36,"10:31",10,22,"R",NA,8,8,NA,NA,NA,NA,NA,NA,74,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 1 LB, 6 DB","SCRAMBLE",0,"Cover-1","Man",2021102500,0,1,1,"1"
"411",2297,2021091205,2.73854290607552,69.1922527004704,139.77824,"(:37) (Shotgun) Ty.Taylor pass short right to D.Amendola ran ob at HOU 38 for 7 yards. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",2,1,10,"HOU","JAX","HOU",31,"00:37",20,7,"C",NA,7,7,NA,NA,NA,NA,NA,NA,41,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"1 DL, 4 LB, 6 DB","SCRAMBLE",0,"Cover-3","Zone",2021102400,0,1,0,"1"
"412",2298,2021090900,2.12839136616198,32.7701849332071,271.66023877551,"(:35) (No Huddle, Shotgun) D.Prescott scrambles up the middle to TB 29 for 4 yards (J.Tryon). PENALTY on DAL-C.Williams, Offensive Holding, 10 yards, enforced at TB 33 - No Play.",2,3,22,"DAL","TB","TB",33,"00:35",21,16,"R",-10,4,-10,"Offensive Holding",46119,NA,NA,NA,NA,77,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB",NA,0,"Quarters","Zone",2021100308,0,1,1,"1"
"413",2301,2021091206,2.45785926751332,84.6243872026918,99.9981267857143,"(7:56) (Shotgun) C.Wentz pass incomplete short middle to M.Pittman [P.Ford]. SEA-P.Ford was injured during the play. ",3,1,10,"IND","SEA","IND",15,"07:56",10,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,25,"EMPTY","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021100311,1,1,0,"1"
"414",2302,2021091201,1.74130723178289,5.5315893533274,218.629643589744,"(10:31) (Shotgun) B.Roethlisberger pass incomplete short right to N.Harris [V.Butler].",3,3,4,"PIT","BUF","BUF",6,"10:31",10,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,104,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Red Zone","Other",2021100400,1,1,0,"1"
"415",2304,2021091212,2.4023876295172,69.7384951285043,163.047533333333,"(6:03) (Shotgun) D.Jones pass short right to S.Shepard to NYG 45 for 15 yards (J.Simmons).",3,3,5,"NYG","DEN","NYG",30,"06:03",7,17,"C",NA,15,15,NA,NA,NA,NA,NA,NA,40,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man",2021102406,1,1,0,"1"
